//0																													
//Oxygen,  1.07
//Nitrate, 1, 1, 0, 0
//pH, 1, 0.04, 0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	pHinsitu[Total]	QF	pH25C[Total]	QF
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		1298.66	0	3.2691	0	34.5307	0	27.443	0	7340.41	8	2220.90	8	40.95	0	0.03	0	0.000084	0	7.6730	0	7.4287	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		1198.72	0	3.497	0	34.5045	0	27.398	0	7259.09	8	2208.30	8	40.86	0	0.01	0	0.000086	0	7.6648	0	7.4211	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		1099.26	0	3.7145	0	34.4794	0	27.354	0	7181.52	8	2196.04	8	40.91	0	0.04	0	0.000088	0	7.6561	0	7.4127	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		999.46	0	3.9665	0	34.4533	0	27.305	0	7096.13	8	2182.97	8	41.00	0	0.03	0	0.000085	0	7.6441	0	7.4020	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		950.15	0	4.1313	0	34.4357	0	27.273	0	7044.45	8	2175.54	8	41.01	0	0.02	0	0.000088	0	7.6309	0	7.3906	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		901.37	0	4.282	0	34.4073	0	27.232	0	6997.37	8	2168.52	8	41.19	0	0.03	0	0.000085	0	7.6194	0	7.3805	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		851.46	0	4.4235	0	34.3622	0	27.179	0	6953.50	8	2161.68	8	40.77	0	0.03	0	0.000088	0	7.6093	0	7.3716	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		800.83	0	4.4358	0	34.318	0	27.142	0	6941.63	8	2157.99	8	40.76	0	0.01	0	0.000094	0	7.6001	0	7.3617	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		751.31	0	4.6005	0	34.2714	0	27.084	0	6892.62	8	2150.64	8	40.28	0	0.02	0	0.000088	0	7.5994	0	7.3617	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		701.14	0	4.8448	0	34.201	0	26.997	0	6825.74	8	2141.34	8	39.28	0	0.02	0	0.000092	0	7.5954	0	7.3598	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		651.59	0	5.1827	0	34.1126	0	26.884	0	6738.54	8	2129.91	8	37.83	0	0.01	0	0.000088	0	7.6126	0	7.3787	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		601.52	0	5.7012	0	34.0715	0	26.785	0	6608.86	8	2114.26	8	35.20	0	0.02	0	0.000095	0	7.6535	0	7.4218	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		551.13	0	6.5497	0	34.0827	0	26.682	0	6407.27	8	2091.16	8	32.71	0	0.01	0	0.000094	0	7.6760	0	7.4528	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		501.21	0	7.4722	0	34.0745	0	26.545	0	6199.69	8	2066.87	8	28.47	0	0.01	0	0.000091	0	7.7386	0	7.5215	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		450.9	0	8.2223	0	34.0753	0	26.435	0	6035.87	8	2046.89	8	24.17	0	0.01	0	0.000095	0	7.8193	0	7.6045	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		401.29	0	10.0522	0	34.1272	0	26.183	0	5672.61	8	2004.18	8	18.23	0	0	0	0.000092	0	7.8728	0	7.6781	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		381.2	0	10.395	0	34.136	0	26.132	0	5606.27	8	1995.70	8	17.55	0	0	0	0.000098	0	7.8741	0	7.6836	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		360.88	0	10.6716	0	34.136	0	26.084	0	5553.09	8	1988.64	8	16.34	0	0	0	0.0001	0	7.9004	0	7.7110	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		351.08	0	11.1696	0	34.1423	0	26.001	0	5463.53	8	1977.72	8	15.01	0	0	0	0.000097	0	7.9089	0	7.7257	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		341.72	0	11.395	0	34.1512	0	25.967	0	5422.65	8	1972.52	8	14.30	0	-0.01	0	0.000126	0	7.9160	0	7.7352	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		331.79	0	11.8846	0	34.1715	0	25.894	0	5337.05	8	1961.92	8	12.59	0	0.01	0	0.0001	0	7.9413	0	7.7652	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		320.98	0	12.2813	0	34.2026	0	25.845	0	5268.25	8	1953.26	8	11.00	0	0	0	0.000092	0	7.9663	0	7.7935	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		311.64	0	12.5523	0	34.2467	0	25.83	0	5220.85	8	1947.24	8	9.66	0	0	0	0.000092	0	7.9960	0	7.8244	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		300.68	0	12.8768	0	34.2563	0	25.775	0	5166.39	8	1940.12	8	9.23	0	-0.01	0	0.000091	0	7.9887	0	7.8221	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		290.96	0	13.2582	0	34.2833	0	25.722	0	5103.47	8	1932.01	8	8.59	0	0	0	0.000095	0	7.9931	0	7.8313	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		281.26	0	13.6509	0	34.3209	0	25.674	0	5039.59	8	1923.74	8	7.74	0	-0.01	0	0.000091	0	8.0039	0	7.8467	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		271.25	0	14.2849	0	34.3928	0	25.604	0	4939.44	8	1910.87	8	6.37	0	-0.01	0	0.000098	0	8.0109	0	7.8622	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		261.62	0	14.7236	0	34.4189	0	25.533	0	4872.14	8	1901.91	8	5.61	0	0	0	0.000107	0	8.0155	0	7.8725	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		251.28	0	15.548	0	34.5098	0	25.431	0	4749.20	8	1885.73	8	4.64	0	-0.01	0	0.000088	0	8.0202	0	7.8887	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		239.37	0	16.365	0	34.6087	0	25.33	0	4631.39	8	1869.90	8	4.25	0	0.01	0	0.000091	0	8.0288	0	7.9083	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		230.79	0	17.1336	0	34.7028	0	25.231	0	4524.82	8	1855.40	8	3.31	0	0.01	0	0.000091	0	8.0272	0	7.9180	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		221.18	0	17.852	0	34.8069	0	25.148	0	4427.87	8	1841.98	8	2.56	0	0.01	0	0.000167	0	8.0323	0	7.9332	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		210.98	0	18.7006	0	34.9396	0	25.051	0	4317.02	8	1826.39	8	1.84	0	0.01	0	0.000088	0	8.0344	0	7.9476	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		201.68	0	19.0806	0	35.0044	0	25.01	0	4268.02	8	1819.26	8	1.29	0	0.02	0	0.000097	0	8.0374	0	7.9558	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		188.71	0	19.6989	0	35.1102	0	24.941	0	4190.12	8	1807.82	8	1.01	0	0.04	0	0.000101	0	8.0483	0	7.9747	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		179.92	0	19.9879	0	35.1479	0	24.898	0	4154.38	8	1802.38	8	0.14	0	0.05	0	0.000095	0	8.0595	0	7.9891	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		171.39	0	20.179	0	35.175	0	24.87	0	4130.63	8	1798.66	8	0.49	0	0.06	0	0.000106	0	8.0604	0	7.9925	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		161.32	0	20.7931	0	35.2719	0	24.789	0	4057.44	8	1787.72	8	-0.15	0	0.17	0	0.000106	0	8.0569	0	7.9984	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		151.57	0	21.0369	0	35.3121	0	24.757	0	4028.12	8	1783.08	8	-0.03	0	0.25	0	0.000119	0	8.0593	0	8.0040	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		141.09	0	21.4351	0	35.3604	0	24.689	0	208.01	0	92.77	0	-0.23	0	0.37	0	0.000122	0	8.0644	0	8.0144	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		130.93	0	21.6459	0	35.3472	0	24.619	0	210.58	0	94.26	0	-0.53	0	0.47	0	0.000133	0	8.0668	0	8.0195	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		121.56	0	21.8368	0	35.3455	0	24.564	0	212.82	0	95.59	0	-0.45	0	0.6	0	0.00012	0	8.0691	0	8.0242	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		111.53	0	22.0807	0	35.3318	0	24.484	0	215.28	0	97.11	0	-0.44	0	0.55	0	0.000117	0	8.0750	0	8.0331	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		100.98	0	22.7965	0	35.3417	0	24.287	0	219.46	0	100.26	0	-0.34	0	0.21	0	0.000122	0	8.0754	0	8.0441	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		95.7	0	22.8447	0	35.3479	0	24.278	0	223.84	0	102.35	0	-0.24	0	0.2	0	0.000128	0	8.0766	0	8.0458	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		90.77	0	23.0432	0	35.3501	0	24.223	0	225.13	0	103.30	0	-0.06	0	0.2	0	0.00012	0	8.0780	0	8.0500	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		86.7	0	23.2837	0	35.3599	0	24.16	0	226.73	0	104.48	0	0.06	0	0.18	0	0.000126	0	8.0782	0	8.0538	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		81.62	0	23.404	0	35.3654	0	24.13	0	229.30	0	105.89	0	-0.07	0	0.15	0	0.000125	0	8.0795	0	8.0567	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		76.84	0	23.7422	0	35.3712	0	24.034	0	230.48	0	107.07	0	0.21	0	0.18	0	0.000132	0	8.0790	0	8.0613	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		71.37	0	24.3153	0	35.3857	0	23.874	0	232.51	0	109.09	0	0.06	0	0.16	0	0.000125	0	8.0748	0	8.0661	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		66.65	0	24.7489	0	35.3974	0	23.751	0	231.76	0	109.56	0	0.38	0	0.15	0	0.000142	0	8.0704	0	8.0687	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		61.62	0	25.8461	0	35.4268	0	23.432	0	226.52	0	109.11	0	2.06	0	0.09	0	0.00013	0	8.0587	0	8.0750	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		56.62	0	26.7365	0	35.4747	0	23.185	0	214.75	0	105.02	0	1.36	0	0.07	0	0.000132	0	8.0502	0	8.0810	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		51.67	0	26.8443	0	35.4894	0	23.162	0	211.00	0	103.38	0	0.39	0	0.07	0	0.000123	0	8.0491	0	8.0815	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		46.45	0	26.8525	0	35.4901	0	23.16	0	210.15	0	102.98	0	0.34	0	0.06	0	0.000123	0	8.0488	0	8.0812	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		41.39	0	26.8567	0	35.4896	0	23.158	0	210.04	0	102.93	0	0.45	0	0.05	0	0.00013	0	8.0491	0	8.0814	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		36.8	0	26.8601	0	35.4905	0	23.158	0	210.04	0	102.94	0	0.42	0	0.07	0	0.001484	0	8.0490	0	8.0812	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		31.05	0	26.8694	0	35.49	0	23.155	0	210.15	0	103.01	0	0.42	0	0.07	0	0.000136	0	8.0480	0	8.0803	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		26.11	0	26.8714	0	35.4899	0	23.154	0	210.04	0	102.96	0	0.50	0	0.05	0	0.000132	0	8.0484	0	8.0805	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		21.34	0	26.8769	0	35.4897	0	23.152	0	210.15	0	103.02	0	0.40	0	0.06	0	0.000125	0	8.0460	0	8.0783	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		16.75	0	26.8993	0	35.4892	0	23.144	0	210.04	0	103.01	0	0.32	0	0.04	0	0.000132	0	8.0451	0	8.0776	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		11.31	0	26.9251	0	35.4906	0	23.137	0	209.93	0	103.00	0	0.33	0	0.04	0	0.000163	0	8.0453	0	8.0781	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573		7.56	0	26.9576	0	35.489	0	23.125	0	209.93	0	103.05	0	0.33	0	0.07	0	0.000421	0	8.0463	0	8.0793	0
8514Hawaii	3	C	09/17/2013	03:08	201.999	22.573																							
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		1499.57	0	2.8729	0	34.5424	0	27.493	0	7492.35	8	2244.86	8	40.54	0	0.02	0	0.000086	0	7.6847	0	7.4405	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		1399.38	0	3.098	0	34.5427	0	27.471	0	7408.47	8	2232.19	8	40.69	0	0.03	0	0.000084	0	7.6797	0	7.4358	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		1299.32	0	3.2934	0	34.5225	0	27.434	0	7334.53	8	2220.33	8	40.75	0	0.02	0	0.000091	0	7.6751	0	7.4310	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		1198.63	0	3.5037	0	34.5044	0	27.397	0	7257.28	8	2208.11	8	40.62	0	0.01	0	0.000088	0	7.6667	0	7.4228	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		1099.11	0	3.6869	0	34.4828	0	27.36	0	7188.47	8	2196.73	8	41.08	0	0.03	0	0.000091	0	7.6599	0	7.4159	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		999.36	0	3.9706	0	34.4523	0	27.304	0	7095.17	8	2182.88	8	41.01	0	0.03	0	0.000084	0	7.6463	0	7.4041	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		951.46	0	4.0798	0	34.4387	0	27.281	0	7057.61	8	2176.92	8	40.92	0	0.02	0	0.000091	0	7.6379	0	7.3963	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		901.44	0	4.2196	0	34.4042	0	27.237	0	7013.10	8	2170.06	8	40.89	0	0.01	0	0.00011	0	7.6233	0	7.3833	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		851.46	0	4.4361	0	34.3695	0	27.184	0	6950.08	8	2161.38	8	40.79	0	0.01	0	0.00012	0	7.6134	0	7.3756	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		800.8	0	4.5774	0	34.3445	0	27.147	0	6905.57	8	2154.53	8	40.87	0	0.03	0	0.000091	0	7.6056	0	7.3687	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		751.37	0	4.6232	0	34.2991	0	27.104	0	6885.77	8	2150.08	8	40.41	0	0.02	0	0.000085	0	7.6011	0	7.3636	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		701.18	0	4.8071	0	34.226	0	27.022	0	6833.77	8	2142.27	8	39.46	0	0.01	0	0.000094	0	7.6021	0	7.3655	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		651.41	0	5.0389	0	34.1484	0	26.931	0	6771.07	8	2133.35	8	38.53	0	0.02	0	0.000089	0	7.6066	0	7.3712	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		601.68	0	5.5052	0	34.0826	0	26.819	0	6653.80	8	2118.92	8	36.24	0	0.01	0	0.000089	0	7.6433	0	7.4097	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		551.24	0	6.4351	0	34.087	0	26.701	0	6432.41	8	2093.82	8	33.20	0	0.02	0	0.000095	0	7.6735	0	7.4488	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		501.45	0	7.2094	0	34.085	0	26.592	0	6254.79	8	2072.84	8	29.91	0	0.02	0	0.000097	0	7.7176	0	7.4986	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		451.5	0	8.3244	0	34.0682	0	26.413	0	6015.75	8	2044.68	8	24.17	0	0.01	0	0.000094	0	7.8137	0	7.6009	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		400.75	0	9.5202	0	34.1039	0	26.253	0	5772.44	8	2015.47	8	17.44	0	0	0	0.000094	0	7.9263	0	7.7195	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		381.55	0	10.1017	0	34.1296	0	26.177	0	5659.87	8	2001.87	8	16.83	0	-0.01	0	0.000092	0	7.9114	0	7.7135	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		360.96	0	10.532	0	34.1412	0	26.113	0	5577.80	8	1991.54	8	16.31	0	-0.01	0	0.000104	0	7.9091	0	7.7170	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		351.14	0	10.8174	0	34.1419	0	26.063	0	5525.27	8	1984.99	8	16.02	0	-0.01	0	0.000094	0	7.9057	0	7.7177	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		341.44	0	11.1487	0	34.1449	0	26.007	0	5465.35	8	1977.53	8	15.04	0	-0.01	0	0.000092	0	7.9122	0	7.7281	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		331.5	0	11.3066	0	34.1572	0	25.988	0	5435.92	8	1973.69	8	14.28	0	0	0	0.000086	0	7.9230	0	7.7400	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		321.73	0	11.6476	0	34.1777	0	25.943	0	5375.15	8	1966.10	8	12.53	0	-0.01	0	0.000095	0	7.9689	0	7.7867	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		310.24	0	12.0484	0	34.2298	0	25.912	0	5304.10	8	1957.28	8	10.53	0	-0.01	0	0.000095	0	7.9917	0	7.8130	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		301.56	0	12.1704	0	34.2446	0	25.901	0	5281.84	8	1954.26	8	10.22	0	0	0	0.000092	0	7.9972	0	7.8195	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		290.9	0	12.5901	0	34.2713	0	25.843	0	5210.47	8	1945.21	8	9.46	0	-0.01	0	0.000094	0	7.9966	0	7.8248	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		281.56	0	12.9579	0	34.2777	0	25.777	0	5149.59	8	1937.32	8	8.95	0	-0.01	0	0.000092	0	8.0035	0	7.8362	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		271.71	0	13.4972	0	34.342	0	25.723	0	5061.21	8	1926.16	8	7.97	0	-0.01	0	0.000104	0	8.0109	0	7.8505	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		261.1	0	13.9487	0	34.3657	0	25.651	0	4989.41	8	1916.74	8	6.99	0	-0.01	0	0.000092	0	8.0082	0	7.8544	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		251.29	0	14.0574	0	34.366	0	25.629	0	4971.33	8	1914.03	8	6.77	0	-0.01	0	0.000104	0	8.0114	0	7.8586	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		241.34	0	14.5356	0	34.4124	0	25.568	0	4896.86	8	1904.26	8	6.19	0	-0.01	0	0.000091	0	8.0134	0	7.8671	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		229.59	0	14.7125	0	34.4309	0	25.546	0	4868.50	8	1900.20	8	5.86	0	-0.01	0	0.000088	0	8.0207	0	7.8761	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		221.42	0	15.3404	0	34.4796	0	25.451	0	4775.09	8	1887.87	8	5.08	0	-0.01	0	0.000092	0	8.0220	0	7.8862	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		211.28	0	16.0981	0	34.5664	0	25.355	0	4664.99	8	1873.16	8	4.01	0	0.01	0	0.000091	0	8.0267	0	7.9015	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		200.97	0	16.622	0	34.635	0	25.293	0	4590.30	8	1862.92	8	3.67	0	0	0	0.000091	0	8.0272	0	7.9094	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		191	0	17.1217	0	34.7059	0	25.237	0	4520.64	8	1853.29	8	3.49	0	-0.01	0	0.000088	0	8.0342	0	7.9230	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		180.7	0	18.0874	0	34.8435	0	25.121	0	4391.39	8	1835.41	8	2.69	0	0.01	0	0.000092	0	8.0391	0	7.9416	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		171.55	0	18.9067	0	34.9749	0	25.029	0	4285.67	8	1820.53	8	1.78	0	0.01	0	0.000086	0	8.0462	0	7.9602	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		161.63	0	19.5033	0	35.0771	0	24.964	0	4210.34	8	1809.63	8	1.32	0	0.01	0	0.000091	0	8.0458	0	7.9685	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		151.32	0	20.197	0	35.1822	0	24.872	0	4125.71	8	1797.19	8	0.66	0	0.07	0	0.000117	0	8.0563	0	7.9884	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		141.39	0	20.5124	0	35.2276	0	24.826	0	206.83	0	90.64	0	0.40	0	0.12	0	0.000111	0	8.0604	0	7.9966	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		131.38	0	20.869	0	35.2811	0	24.776	0	208.12	0	91.83	0	0.23	0	0.19	0	0.00011	0	8.0657	0	8.0066	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		121.21	0	21.398	0	35.3541	0	24.694	0	208.44	0	92.89	0	-0.04	0	0.35	0	0.000117	0	8.0657	0	8.0144	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		111.57	0	21.6053	0	35.3699	0	24.65	0	210.36	0	94.11	0	-0.49	0	0.43	0	0.000123	0	8.0715	0	8.0226	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		101.52	0	21.9066	0	35.3589	0	24.556	0	213.89	0	96.20	0	-0.52	0	0.52	0	0.000129	0	8.0691	0	8.0246	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		96.06	0	22.0944	0	35.337	0	24.484	0	214.64	0	96.85	0	-0.25	0	0.46	0	0.000114	0	8.0771	0	8.0347	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		91.39	0	22.4787	0	35.3407	0	24.378	0	218.17	0	99.11	0	0.02	0	0.26	0	0.000114	0	8.0793	0	8.0424	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		86.38	0	22.7144	0	35.3458	0	24.314	0	222.35	0	101.43	0	-0.04	0	0.23	0	0.000128	0	8.0804	0	8.0469	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		81.45	0	23.1421	0	35.3566	0	24.199	0	224.59	0	103.24	0	-0.24	0	0.17	0	0.000129	0	8.0774	0	8.0506	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		76.29	0	23.2933	0	35.3612	0	24.159	0	227.05	0	104.65	0	0.41	0	0.2	0	0.000125	0	8.0810	0	8.0561	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		71.4	0	23.7492	0	35.3697	0	24.031	0	228.77	0	106.28	0	0.11	0	0.19	0	0.000122	0	8.0801	0	8.0622	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		66.79	0	24.0176	0	35.3809	0	23.96	0	232.08	0	108.33	0	0.38	0	0.19	0	0.000129	0	8.0758	0	8.0623	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		61.75	0	24.5267	0	35.3914	0	23.814	0	232.62	0	109.54	0	0.85	0	0.15	0	0.000128	0	8.0724	0	8.0669	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		56.72	0	25.5974	0	35.4196	0	23.505	0	227.80	0	109.27	0	1.98	0	0.15	0	0.000132	0	8.0630	0	8.0749	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		51.88	0	26.8275	0	35.4824	0	23.162	0	212.50	0	104.08	0	1.45	0	0.11	0	0.000129	0	8.0491	0	8.0813	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		46.46	0	26.8316	0	35.4834	0	23.161	0	210.58	0	103.15	0	0.56	0	0.06	0	0.000132	0	8.0498	0	8.0818	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		41.39	0	26.8443	0	35.4818	0	23.156	0	210.26	0	103.01	0	0.31	0	0.09	0	0.000177	0	8.0509	0	8.0829	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		36.43	0	26.8452	0	35.4818	0	23.155	0	210.15	0	102.96	0	0.57	0	0.06	0	0.000132	0	8.0502	0	8.0820	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		31.19	0	26.8423	0	35.4816	0	23.156	0	210.04	0	102.90	0	0.39	0	0.05	0	0.000133	0	8.0500	0	8.0817	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		25.86	0	26.8424	0	35.4814	0	23.156	0	210.04	0	102.90	0	0.29	0	0.06	0	0.000133	0	8.0487	0	8.0803	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		20.45	0	26.8396	0	35.4815	0	23.157	0	210.04	0	102.90	0	0.43	0	0.09	0	0.000166	0	8.0473	0	8.0788	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		15.68	0	26.8394	0	35.4812	0	23.157	0	210.04	0	102.90	0	0.20	0	0.11	0	0.000135	0	8.0468	0	8.0782	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		11.2	0	26.8379	0	35.4817	0	23.158	0	209.93	0	102.84	0	0.17	0	0.07	0	0.000138	0	8.0456	0	8.0769	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528		7.05	0	26.8258	0	35.482	0	23.162	0	209.93	0	102.82	0	0.36	0	0.05	0	0.00013	0	8.0466	0	8.0775	0
8514Hawaii	4	C	09/18/2013	08:42	201.99	22.528																							
8514Hawaii	5	C	09/19/2013	14:31	202.003	22.51		1500.63	0	2.8219	0	34.5595	0	27.512	0	7505.73	8	2246.27	8	40.53	0	0.01	0	0.000085	0	7.6962	0	7.4503	0
8514Hawaii	5	C	09/19/2013	14:31	202.003	22.51		1399.16	0	2.9911	0	34.5436	0	27.482	0	7437.25	8	2234.93	8	40.70	0	0.03	0	0.000091	0	7.6876	0	7.4415	0
8514Hawaii	5	C	09/19/2013	14:31	202.003	22.51		1298.59	0	3.2409	0	34.5276	0	27.444	0	7348.12	8	2221.63	8	40.88	0	0.02	0	0.000088	0	7.6796	0	7.4343	0
8514Hawaii	5	C	09/19/2013	14:31	202.003	22.51		1199.15	0	3.4795	0	34.5132	0	27.407	0	7263.37	8	2208.78	8	40.98	0	0.01	0	0.000085	0	7.6717	0	7.4271	0
